date,daily_max_sust_knots,daily_mean_sust_knots,daily_min_press_hpa,precip_mm,daily_mean_tmpf_F,WVHT_mean
2019-04-16,13.0,4.4,1008.7,1.5,50.343999999999994,2.3240425531914894
2019-04-17,17.0,5.542857142857143,1022.8,0.0,48.94285714285714,2.2994444444444446
2019-04-18,13.0,3.061224489795918,1019.9,0.0,51.08571428571428,2.158333333333333
2019-04-19,11.0,3.4893617021276597,1015.9,0.0,54.0,1.9453191489361703
2019-04-20,21.0,10.23076923076923,1014.5,2.5,51.91923076923077,2.5025
2019-04-21,18.0,7.074074074074074,1019.7,0.0,50.48148148148148,2.734375
2019-04-22,18.0,7.451612903225806,1024.3,0.0,51.15483870967742,1.6271739130434781
2019-04-23,17.0,4.862068965517241,1020.7,0.0,51.234482758620686,1.1658333333333333
2019-04-24,15.0,6.848484848484849,1018.6,0.0,52.303030303030305,2.230208333333333
2019-04-25,8.0,3.1578947368421053,1016.0,0.0,50.21052631578947,2.205681818181818
2019-04-26,16.0,4.620689655172414,1017.5,0.0,50.58620689655172,1.7646808510638297
2019-04-27,18.0,6.074074074074074,1015.3,0.0,49.925925925925924,2.9337142857142857
2019-04-28,12.0,4.48,1010.7,0.0,48.18518518518518,
2019-04-29,15.0,5.285714285714286,1009.0,0.0,49.785714285714285,
2019-04-30,17.0,6.958333333333333,1011.1,0.0,49.666666666666664,
2019-05-01,17.0,6.833333333333333,1015.3,0.0,50.166666666666664,
2019-05-02,18.0,6.733333333333333,1019.2,0.0,45.88,
2019-05-03,15.0,4.964285714285714,1015.4,0.0,46.714285714285715,
2019-05-04,8.0,3.1363636363636362,1012.5,0.0,46.65909090909091,
2019-05-05,10.0,5.25,1010.4,0.0,48.24444444444444,
2019-05-06,8.0,4.842105263157895,1010.5,0.0,49.45789473684211,
2019-05-07,7.0,3.806451612903226,1013.7,0.0,50.41935483870968,
2019-05-08,12.0,4.1,1015.1,0.0,50.733333333333334,
2019-05-09,10.0,6.096774193548387,1008.6,0.0,51.70967741935484,
2019-05-10,7.0,3.295774647887324,1008.4,0.0,50.15384615384615,
2019-05-11,8.0,2.736842105263158,1011.0,0.0,48.82105263157895,
2019-05-12,9.0,3.3333333333333335,1015.8,0.0,50.074074074074076,
2019-05-13,8.0,2.892857142857143,1017.1,0.0,51.378571428571426,
2019-05-14,8.0,3.4482758620689653,1016.5,0.5,53.40689655172414,
2019-05-15,8.0,2.142857142857143,1001.1,14.2,53.817142857142855,
2019-05-16,20.0,11.782608695652174,997.9,11.7,52.904347826086955,
2019-05-17,15.0,8.290909090909091,1007.8,3.6,51.39636363636364,1.5733333333333335
2019-05-18,17.0,6.75,1004.4,7.1,52.208333333333336,1.6731111111111112
2019-05-19,15.0,7.0,1003.8,0.0,51.51851851851852,2.7424999999999997
2019-05-20,17.0,5.714285714285714,1010.8,3.8,49.878571428571426,2.7925
2019-05-21,20.0,10.133333333333333,1009.2,17.8,51.68333333333333,3.113
2019-05-22,16.0,5.5396825396825395,1010.9,0.0,51.51746031746032,3.5420000000000003
2019-05-23,17.0,7.393939393939394,1012.9,0.0,54.88484848484848,3.3523529411764708
2019-05-24,17.0,5.229166666666667,1013.9,0.0,53.63265306122449,2.040625
2019-05-25,18.0,10.857142857142858,1013.9,4.6,53.08,3.0168421052631578
2019-05-26,15.0,9.204545454545455,1008.0,0.3,50.50909090909091,2.764375
2019-05-27,10.0,3.9074074074074074,1013.4,1.3,51.592727272727274,1.8166666666666667
2019-05-28,14.0,6.457142857142857,1019.4,0.5,52.90857142857143,1.1975
2019-05-29,14.0,5.2,1015.5,0.0,53.940000000000005,1.400625
2019-05-30,12.0,4.507042253521127,1014.2,1.0,52.27042253521127,1.4483333333333333
2019-05-31,9.0,4.512195121951219,1015.3,0.0,52.458536585365856,1.9213636363636362
2019-06-01,9.0,4.244897959183674,1011.3,0.0,52.488,2.122708333333333
2019-06-02,10.0,5.756756756756757,1010.6,0.0,52.432432432432435,2.3275
2019-06-03,12.0,4.344827586206897,1015.1,0.0,52.44666666666667,1.9243750000000002
2019-06-04,10.0,4.9523809523809526,1017.6,0.0,52.24,1.9916666666666665
2019-06-05,18.0,7.333333333333333,1018.2,0.0,53.25,1.4636363636363638
2019-06-06,16.0,9.31578947368421,1017.3,0.0,55.642105263157895,1.0779545454545454
2019-06-07,18.0,8.458333333333334,1020.8,0.0,53.72,1.496875
2019-06-08,16.0,7.458333333333333,1021.8,0.0,53.708333333333336,2.0152380952380953
2019-06-09,11.0,4.5,1018.0,0.0,55.041666666666664,2.24375
2019-06-10,7.0,3.2083333333333335,1017.4,0.0,57.833333333333336,2.206875
2019-06-11,6.0,2.5833333333333335,1015.6,0.0,68.83333333333333,1.6443750000000001
2019-06-12,8.0,2.75,1013.2,0.0,66.83333333333333,0.9447916666666667
2019-06-13,7.0,3.576923076923077,1013.5,0.0,56.12307692307692,1.014375
2019-06-14,9.0,4.708333333333333,1015.0,0.0,54.145833333333336,2.2122916666666668
2019-06-15,9.0,5.1875,1014.3,0.0,53.8125,2.3677083333333333
2019-06-16,9.0,5.219512195121951,1013.9,0.0,52.28780487804878,2.4372916666666664
2019-06-17,20.0,5.111111111111111,1014.8,0.0,54.78333333333333,2.839189189189189
2019-06-18,22.0,6.258064516129032,1015.3,0.0,54.58064516129032,3.1799999999999997
2019-06-19,22.0,6.4,1017.5,0.0,53.3,3.4560000000000004
2019-06-20,23.0,9.083333333333334,1017.1,0.0,54.958333333333336,3.4025
2019-06-21,19.0,8.541666666666666,1016.9,0.0,55.458333333333336,2.9338709677419357
2019-06-22,15.0,5.64,1017.7,0.0,53.88,2.973333333333333
2019-06-23,17.0,6.625,1018.7,0.0,53.666666666666664,2.8331250000000003
2019-06-24,15.0,5.166666666666667,1016.2,0.0,51.46666666666667,2.0228888888888887
2019-06-25,12.0,5.266666666666667,1014.5,0.0,52.5,1.1014583333333332
2019-06-26,15.0,5.636363636363637,1013.3,0.0,55.36129032258064,1.0006666666666666
2019-06-27,7.0,4.351351351351352,1017.6,0.0,56.37837837837838,0.9405555555555556
2019-06-28,13.0,4.0246913580246915,1020.5,0.0,51.864197530864196,0.9268493150684931
2019-06-29,15.0,3.078125,1020.4,0.0,52.0375,0.80125
2019-06-30,14.0,5.451612903225806,1019.5,0.0,55.193548387096776,0.8747916666666667
2019-07-01,17.0,5.078947368421052,1019.8,0.0,57.42564102564102,0.841875
2019-07-02,17.0,6.571428571428571,1019.5,0.0,58.45142857142857,0.7847916666666667
2019-07-03,14.0,4.96969696969697,1016.8,0.0,57.90909090909091,0.995531914893617
2019-07-04,15.0,5.310344827586207,1015.9,0.0,58.66206896551724,1.1820833333333334
2019-07-05,16.0,5.821428571428571,1017.8,0.0,58.57142857142857,1.1223913043478262
2019-07-06,17.0,8.785714285714286,1020.0,0.0,60.278571428571425,1.0506382978723405
2019-07-07,15.0,6.464285714285714,1016.0,0.0,59.75,1.150625
2019-07-08,12.0,4.75,1014.9,0.0,58.440909090909095,1.4483333333333333
2019-07-09,9.0,3.09375,1016.5,0.0,59.16875,0.7822916666666666
2019-07-10,8.0,2.5384615384615383,1018.0,0.0,63.61538461538461,0.9864583333333333
2019-07-11,10.0,4.645833333333333,1019.9,0.0,61.57916666666667,1.296875
2019-07-12,19.0,7.785714285714286,1017.0,0.0,61.25238095238095,1.0572916666666667
2019-07-13,15.0,4.90625,1015.2,0.0,60.96875,1.1354166666666667
2019-07-14,11.0,4.357142857142857,1016.3,0.0,60.67142857142857,1.1279166666666667
2019-07-15,17.0,2.764705882352941,1018.9,0.0,58.01568627450981,0.6558333333333334
2019-07-16,14.0,7.4714285714285715,1016.7,0.0,61.388571428571424,0.69
2019-07-17,17.0,5.756756756756757,1015.5,0.0,62.08108108108108,1.022391304347826
2019-07-18,20.0,5.446428571428571,1014.4,0.0,61.04912280701755,1.1808333333333334
2019-07-19,15.0,6.258064516129032,1013.0,0.0,57.89677419354839,2.754583333333333
2019-07-20,15.0,5.451612903225806,1013.8,0.0,55.57419354838709,2.4235416666666665
2019-07-21,13.0,5.1875,1014.9,0.0,57.79375,1.5613043478260868
2019-07-22,9.0,3.72972972972973,1016.2,0.0,57.24324324324324,0.9315384615384615
2019-07-23,14.0,5.428571428571429,1018.0,0.0,58.833333333333336,0.8870833333333333
2019-07-24,13.0,4.4,1018.7,0.0,57.225,1.2959574468085107
2019-07-25,9.0,3.433333333333333,1014.9,0.0,57.60666666666667,1.937659574468085
2019-07-26,9.0,4.509803921568627,1014.7,0.0,58.450980392156865,1.7233333333333334
2019-07-27,13.0,4.264705882352941,1020.4,0.0,59.80555555555556,1.343404255319149
2019-07-28,13.0,5.4,1018.6,0.0,58.31428571428572,1.738125
2019-07-29,13.0,4.675,1016.6,0.0,58.260000000000005,1.7456250000000002
2019-07-30,13.0,3.3902439024390243,1016.0,0.0,58.39512195121951,1.2185416666666666
2019-07-31,14.0,5.6923076923076925,1016.7,0.0,58.15384615384615,1.0270212765957447
2019-08-01,13.0,4.37037037037037,1017.0,0.0,60.851851851851855,0.9489583333333332
2019-08-02,10.0,3.1384615384615384,1019.1,0.0,59.66461538461538,0.7510416666666666
2019-08-03,10.0,3.159090909090909,1016.1,0.0,61.13636363636363,0.9279166666666666
2019-08-04,10.0,5.75,1015.8,0.0,61.550000000000004,1.5475
2019-08-05,11.0,4.303030303030303,1016.9,0.0,61.303030303030305,1.4309756097560975
2019-08-06,12.0,3.883720930232558,1016.4,0.0,60.55813953488372,1.2179545454545455
2019-08-07,9.0,5.135135135135135,1016.3,0.0,60.2972972972973,0.8132608695652174
2019-08-08,12.0,3.7777777777777777,1016.3,0.0,62.111111111111114,0.6977777777777778
2019-08-09,10.0,3.8260869565217392,1014.3,2.8,60.608695652173914,0.73875
2019-08-10,9.0,3.2051282051282053,1013.8,1.3,61.81538461538462,0.6648936170212766
2019-08-11,18.0,4.137931034482759,1017.7,0.0,59.06206896551724,0.635625
2019-08-12,13.0,4.866666666666666,1018.3,0.0,61.766666666666666,0.604375
2019-08-13,14.0,3.935483870967742,1018.1,0.0,59.96774193548387,0.6219148936170212
2019-08-14,17.0,5.964285714285714,1018.4,0.0,62.82142857142857,0.9941304347826087
2019-08-15,15.0,4.232558139534884,1017.1,0.0,60.57674418604652,2.0119148936170212
2019-08-16,17.0,5.451612903225806,1014.8,0.0,59.561290322580646,2.8972916666666664
2019-08-17,17.0,6.076923076923077,1011.2,0.0,57.111111111111114,2.6577083333333333
2019-08-18,17.0,5.882352941176471,1009.4,0.0,57.99411764705882,2.1254166666666667
2019-08-19,8.0,2.6666666666666665,1013.6,0.0,56.42424242424242,1.07625
2019-08-20,8.0,2.0163934426229506,1015.1,0.0,55.4,1.2428260869565217
2019-08-21,8.0,2.625,1015.7,0.5,62.083333333333336,1.0770833333333334
2019-08-22,11.0,4.012345679012346,1012.5,0.0,60.528395061728396,1.68531914893617
2019-08-23,9.0,4.166666666666667,1009.4,0.0,57.5,2.586875
2019-08-24,9.0,3.823529411764706,1011.5,0.0,57.61764705882353,1.748125
2019-08-25,9.0,3.727272727272727,1016.4,0.0,57.28,1.268125
2019-08-26,6.0,2.4583333333333335,1011.9,0.0,59.833333333333336,2.2885416666666667
2019-08-27,9.0,3.2916666666666665,1009.8,0.0,60.125,2.095
2019-08-28,8.0,3.4901960784313726,1010.5,0.0,58.98431372549019,1.2825
2019-08-29,8.0,2.896551724137931,1014.7,0.0,64.58620689655173,0.734375
2019-08-30,9.0,3.0833333333333335,1017.3,0.0,62.708333333333336,0.5551063829787234
2019-08-31,11.0,3.3333333333333335,1016.2,0.0,61.291666666666664,0.4952083333333333
2019-09-01,13.0,4.4523809523809526,1015.6,0.0,61.333333333333336,0.8572916666666667
2019-09-02,12.0,3.05,1016.0,0.0,59.723333333333336,0.934468085106383
2019-09-03,12.0,4.837837837837838,1016.9,0.0,60.95675675675676,0.8497872340425532
2019-09-04,13.0,3.72,1013.2,0.0,60.2,1.6570212765957446
2019-09-05,9.0,4.714285714285714,1013.1,0.0,59.76190476190476,1.9810416666666668
2019-09-06,10.0,3.5208333333333335,1017.5,0.0,61.63333333333333,1.3754166666666665
2019-09-07,10.0,3.7971014492753623,1018.2,0.0,57.82028985507246,0.9510416666666667
2019-09-08,8.0,3.25,1018.4,0.0,60.84375,0.886875
2019-09-09,9.0,2.5675675675675675,1015.0,1.3,63.108108108108105,1.3408333333333333
2019-09-10,10.0,3.8181818181818183,1014.2,0.3,60.92121212121212,1.5131249999999998
2019-09-11,15.0,3.4318181818181817,1016.2,0.0,58.10666666666667,1.4606382978723405
2019-09-12,16.0,5.413793103448276,1019.2,0.0,59.40689655172414,1.1920833333333334
2019-09-13,16.0,5.04,1018.8,0.0,59.88,1.6983333333333333
2019-09-14,16.0,4.137931034482759,1015.7,0.0,61.0,1.811875
2019-09-15,12.0,4.647058823529412,1011.4,9.7,59.411764705882355,1.3358333333333334
2019-09-16,10.0,3.893617021276596,1011.1,0.3,59.5531914893617,2.026666666666667
2019-09-17,12.0,5.96,1015.1,26.7,60.36,2.0212499999999998
2019-09-18,11.0,4.875,1012.4,1.8,60.175000000000004,2.1928260869565217
2019-09-19,14.0,3.8125,1015.2,0.0,57.76666666666667,2.5827659574468087
2019-09-20,17.0,6.541666666666667,1016.9,0.0,59.041666666666664,2.165625
2019-09-21,14.0,3.5,1016.0,0.0,56.75,1.832340425531915
2019-09-22,10.0,2.1875,1013.1,0.5,60.137499999999996,1.6025
2019-09-23,17.0,3.28,1016.4,0.0,56.391999999999996,2.2444680851063827
2019-09-24,14.0,4.633333333333334,1018.0,0.0,61.56666666666667,2.2225531914893617
2019-09-25,14.0,2.3333333333333335,1010.2,0.0,59.92063492063492,3.1177083333333333
2019-09-26,11.0,4.0,1010.1,0.0,59.66060606060606,3.675957446808511
2019-09-27,9.0,3.06,1012.9,0.0,55.94,2.174375
2019-09-28,14.0,5.038461538461538,1012.0,0.3,52.776923076923076,2.424583333333333
2019-09-29,15.0,5.771428571428571,1012.1,8.1,50.2,3.1006250000000004
2019-09-30,9.0,3.787878787878788,1011.9,0.0,49.55757575757576,2.4893617021276597
2019-10-01,12.0,3.607142857142857,1017.3,0.0,47.24285714285714,1.4283333333333335
2019-10-02,7.0,3.1666666666666665,1017.5,0.0,48.541666666666664,1.1410416666666667
2019-10-03,9.0,3.08,1018.0,0.0,51.4,0.94125
2019-10-04,14.0,5.038461538461538,1019.9,0.0,52.11538461538461,1.9108333333333334
2019-10-05,13.0,4.08,1021.7,0.0,51.672,1.9383333333333335
2019-10-06,6.0,3.2083333333333335,1017.4,0.0,54.25,1.795
2019-10-07,6.0,2.8333333333333335,1016.2,0.0,52.0,1.5235416666666666
2019-10-08,18.0,3.5789473684210527,1016.0,0.0,50.82105263157895,1.2848936170212766
2019-10-09,19.0,8.583333333333334,1018.1,0.0,52.25,2.3627659574468085
2019-10-10,12.0,4.583333333333333,1015.3,0.0,52.875,2.839166666666667
2019-10-11,7.0,3.625,1015.5,0.0,50.083333333333336,1.5583333333333333
2019-10-12,6.0,1.4363636363636363,1013.2,0.0,43.81090909090909,0.7558333333333334
2019-10-13,7.0,2.911764705882353,1012.6,0.0,46.141176470588235,0.9285416666666667
2019-10-14,7.0,3.04,1013.7,0.0,48.7,2.9295833333333334
2019-10-15,6.0,1.9253731343283582,1016.0,0.0,45.277611940298506,1.739787234042553
2019-10-16,9.0,4.314285714285714,1013.0,22.6,52.32571428571429,1.3497916666666667
2019-10-17,10.0,3.689655172413793,1011.8,2.8,53.11724137931035,3.4139583333333334
2019-10-18,9.0,3.642857142857143,1016.7,0.0,54.904761904761905,4.723541666666667
2019-10-19,10.0,3.276595744680851,1015.4,12.4,55.297872340425535,3.7168085106382978
2019-10-20,8.0,2.52,1021.4,0.0,53.36,2.9964583333333334
2019-10-21,13.0,3.32,1022.6,0.0,51.48,2.127708333333333
2019-10-22,12.0,3.2333333333333334,1025.4,0.3,51.99333333333333,2.368936170212766
2019-10-23,13.0,2.8703703703703702,1019.2,0.3,55.26296296296296,2.24375
2019-10-24,9.0,3.625,1016.9,0.0,63.083333333333336,2.1429787234042554
2019-10-25,7.0,3.0416666666666665,1016.7,0.0,58.416666666666664,1.2152083333333332
2019-10-26,18.0,5.033333333333333,1014.9,0.0,54.06666666666667,3.141276595744681
2019-10-27,16.0,10.333333333333334,1013.9,0.0,53.583333333333336,3.7735416666666666
2019-10-28,10.0,3.5,1017.7,0.0,47.56,2.5752083333333333
2019-10-29,8.0,3.4827586206896552,1015.0,0.0,44.793103448275865,2.330833333333333
2019-10-30,7.0,4.041666666666667,1015.3,0.0,49.541666666666664,2.061875
2019-10-31,7.0,4.75,1022.5,0.0,48.041666666666664,1.2179166666666668
2019-11-01,5.0,1.5,1021.1,0.0,44.958333333333336,1.3637499999999998
2019-11-02,6.0,2.5833333333333335,1019.7,0.0,48.5,1.2985106382978724
2019-11-03,5.0,2.3461538461538463,1015.9,0.0,47.92307692307692,1.185
2019-11-04,5.0,1.6923076923076923,1015.5,0.0,47.46153846153846,2.051702127659574
2019-11-05,6.0,1.7611940298507462,1016.8,0.0,45.3875,1.5414893617021277
2019-11-06,7.0,1.596774193548387,1017.4,0.0,47.88709677419355,1.3095833333333333
2019-11-07,5.0,1.7105263157894737,1017.4,0.0,46.01315789473684,1.4241666666666666
2019-11-08,4.0,1.793103448275862,1020.0,0.0,48.43448275862069,1.0302083333333334
2019-11-09,14.0,4.321428571428571,1022.6,0.0,51.17857142857143,0.7822916666666666
2019-11-10,5.0,2.1454545454545455,1020.7,0.0,47.527272727272724,1.1741666666666666
2019-11-11,5.0,1.7066666666666668,1018.9,0.0,48.25333333333333,1.4291489361702128
2019-11-12,9.0,2.1132075471698113,1018.9,0.0,49.25660377358491,1.1539583333333334
2019-11-13,6.0,1.125,1014.4,0.0,44.85909090909091,1.5866666666666667
2019-11-14,6.0,2.466666666666667,1015.0,0.0,49.67333333333333,1.4258333333333333
2019-11-15,14.0,2.7916666666666665,1017.8,0.5,55.949999999999996,2.4272340425531915
2019-11-16,10.0,3.08974358974359,1022.7,0.0,52.34871794871795,2.9504255319148935
2019-11-17,7.0,2.0277777777777777,1021.1,0.0,47.65925925925926,2.2087499999999998
2019-11-18,7.0,1.4252873563218391,1014.6,2.8,47.82068965517241,1.794255319148936
2019-11-19,20.0,4.5606060606060606,1011.4,0.3,54.4089552238806,2.00625
2019-11-20,20.0,10.62962962962963,1005.5,0.0,51.111111111111114,4.2281249999999995
2019-11-21,8.0,3.75,1005.6,0.0,48.041666666666664,2.748958333333333
2019-11-22,9.0,4.208333333333333,1014.2,0.0,46.291666666666664,1.9870833333333333
2019-11-23,9.0,3.696969696969697,1024.0,0.0,46.81818181818182,3.2595833333333335
2019-11-24,9.0,2.5576923076923075,1023.9,0.0,44.94615384615384,3.267916666666667
2019-11-25,14.0,5.375,1023.4,0.0,47.83125,3.5258333333333334
2019-11-26,28.0,9.285714285714286,993.1,22.9,42.5,3.3004166666666666
2019-11-27,34.0,16.224137931034484,984.8,15.0,44.175862068965515,8.407872340425532
2019-11-28,7.0,4.068965517241379,999.4,0.0,38.13793103448276,3.8033333333333332
2019-11-29,8.0,3.9583333333333335,1005.3,0.0,38.25,2.2741666666666664
2019-11-30,13.0,5.125,1005.7,3.0,41.708333333333336,1.25125
2019-12-01,21.0,13.458333333333334,1002.8,4.1,55.333333333333336,2.2441666666666666
2019-12-02,9.0,6.260869565217392,1008.6,0.8,57.916666666666664,2.3718749999999997
2019-12-03,7.0,3.0,1017.3,0.0,55.041666666666664,1.5704255319148936
2019-12-04,6.0,1.4166666666666667,1010.6,0.0,49.916666666666664,1.698125
2019-12-05,5.0,1.462962962962963,1011.6,0.0,51.11851851851852,1.827391304347826
2019-12-06,18.0,8.666666666666666,1007.9,10.4,57.25,2.2624999999999997
2019-12-07,19.0,7.837209302325581,1005.7,17.0,55.93023255813954,3.3010416666666664
2019-12-08,18.0,6.983606557377049,1006.9,0.5,52.790163934426225,2.4054166666666665
2019-12-09,5.0,1.4482758620689655,1020.4,0.0,46.63793103448276,1.6131250000000001
2019-12-10,6.0,2.7586206896551726,1019.8,2.3,48.827586206896555,1.2910416666666666
2019-12-11,7.0,4.125,1017.9,4.1,53.041666666666664,2.546875
2019-12-12,14.0,6.695652173913044,1016.3,1.0,56.39565217391304,3.2747916666666668
2019-12-13,10.0,5.120689655172414,1016.8,27.2,54.327586206896555,4.301041666666666
2019-12-14,14.0,5.654545454545454,1016.2,20.6,47.70909090909091,4.3125
2019-12-15,10.0,5.046511627906977,1016.7,5.3,46.03720930232558,3.7554166666666666
2019-12-16,6.0,3.1538461538461537,1025.3,0.0,44.26923076923077,2.9647916666666667
2019-12-17,9.0,4.375,1015.8,0.0,45.875,2.6145833333333335
2019-12-18,13.0,5.208333333333333,1010.3,1.5,53.25,3.57875
2019-12-19,11.0,6.348837209302325,1015.7,6.9,53.51162790697674,3.158723404255319
2019-12-20,14.0,8.642857142857142,1016.3,0.0,58.17857142857143,3.894375
2019-12-21,21.0,11.038461538461538,1008.3,36.6,58.9076923076923,4.146739130434782
2019-12-22,12.0,4.216216216216216,1002.9,31.2,50.97837837837838,2.8029166666666665
2019-12-23,11.0,4.15625,1010.9,0.0,43.4625,2.3989583333333333
2019-12-24,6.0,2.7777777777777777,1011.4,4.3,42.18518518518518,2.535531914893617
2019-12-25,14.0,5.666666666666667,1009.4,0.0,45.75,2.4947916666666665
2019-12-26,13.0,4.666666666666667,1011.7,0.0,41.875,4.447291666666667
2019-12-27,10.0,3.5833333333333335,1019.5,0.0,40.041666666666664,3.243404255319149
2019-12-28,6.0,2.909090909090909,1022.2,0.0,43.50909090909091,3.680212765957447
2019-12-29,9.0,4.103448275862069,1014.8,20.1,47.62068965517241,1.9721276595744681
2019-12-30,16.0,5.037037037037037,1017.3,0.0,46.57037037037038,2.233191489361702
2019-12-31,6.0,2.3333333333333335,1023.5,0.0,45.236363636363635,3.1929166666666666
2020-01-01,10.0,4.543859649122807,1020.9,8.6,52.49122807017544,3.1689130434782613
2020-01-02,7.0,2.3411764705882354,1023.1,0.0,46.43294117647059,3.56125
2020-01-03,6.0,2.7435897435897436,1019.6,0.5,47.282051282051285,2.958723404255319
2020-01-04,13.0,4.930232558139535,1018.2,19.8,50.604651162790695,3.3229787234042556
2020-01-05,9.0,4.705882352941177,1032.7,1.8,48.970588235294116,3.4836170212765953
2020-01-06,6.0,3.392857142857143,1032.3,0.0,44.035714285714285,3.3008333333333333
2020-01-07,10.0,5.411764705882353,1018.5,7.9,45.26470588235294,2.7289583333333334
2020-01-08,9.0,4.722222222222222,1018.4,9.9,48.72592592592592,2.6469565217391304
2020-01-09,15.0,8.292682926829269,1011.8,7.1,48.50243902439024,2.7552173913043476
2020-01-10,10.0,4.620689655172414,1023.4,3.0,43.758620689655174,2.1841666666666666
2020-01-11,13.0,7.2075471698113205,1022.3,2.8,49.25925925925926,4.477083333333334
2020-01-12,13.0,6.666666666666667,1019.2,12.7,46.635294117647064,5.1137500000000005
2020-01-13,21.0,7.1923076923076925,1015.6,13.0,45.81153846153846,4.003541666666666
2020-01-14,18.0,9.658536585365853,1016.6,1.5,49.357142857142854,3.880625
2020-01-15,23.0,9.407407407407407,1006.6,19.8,45.666666666666664,3.4935416666666668
2020-01-16,19.0,7.380952380952381,1004.2,15.0,42.54761904761905,3.841063829787234
2020-01-17,12.0,6.75,1010.1,0.0,44.0625,2.4341666666666666
2020-01-18,17.0,8.666666666666666,1023.2,0.0,51.833333333333336,2.1185416666666668
2020-01-19,5.0,2.6666666666666665,1018.2,0.0,50.26111111111111,3.544166666666667
2020-01-20,8.0,1.793103448275862,1012.8,0.0,48.51724137931034,2.4164583333333334
2020-01-21,17.0,7.277777777777778,1011.3,16.8,51.01111111111111,3.1835416666666667
2020-01-22,9.0,5.333333333333333,1018.7,0.3,51.666666666666664,3.5878723404255317
2020-01-23,9.0,2.3333333333333335,1018.8,3.6,54.71333333333334,2.2295833333333333
2020-01-24,14.0,4.571428571428571,1017.5,5.1,55.13142857142857,2.599787234042553
2020-01-25,10.0,2.1818181818181817,1016.1,19.6,56.06545454545454,3.0558333333333336
2020-01-26,14.0,5.851851851851852,1015.5,4.8,54.75185185185185,2.4779166666666668
2020-01-27,9.0,6.527777777777778,1024.3,1.8,52.861111111111114,3.230625
2020-01-28,15.0,7.704545454545454,1023.5,7.1,54.06363636363637,3.2804347826086957
2020-01-29,5.0,2.0,1025.1,8.1,48.832258064516125,3.560425531914894
2020-01-30,8.0,2.634920634920635,1024.4,0.0,53.41269841269841,2.9152083333333336
2020-01-31,9.0,2.3404255319148937,1027.1,0.0,53.32340425531915,2.902608695652174
2020-02-01,8.0,2.175,1026.2,2.3,50.325,2.465
2020-02-02,13.0,6.973684210526316,1024.0,6.6,47.81578947368421,3.271521739130435
2020-02-03,14.0,3.238095238095238,1024.1,0.0,40.76190476190476,4.137708333333333
2020-02-04,13.0,6.375,1027.2,0.0,40.520833333333336,3.4004255319148933
2020-02-05,12.0,4.423076923076923,1027.5,0.0,43.15384615384615,2.3080851063829786
2020-02-06,15.0,3.0714285714285716,1024.3,0.0,47.01428571428571,2.371521739130435
2020-02-07,14.0,4.0606060606060606,1023.7,0.0,50.09090909090909,2.0420833333333333
2020-02-08,20.0,7.606060606060606,1024.0,0.5,48.67878787878788,2.2639583333333335
2020-02-09,15.0,8.916666666666666,1023.4,0.0,47.166666666666664,4.116808510638298
2020-02-10,7.0,2.925925925925926,1021.0,0.0,44.592592592592595,3.568695652173913
2020-02-11,17.0,4.166666666666667,1021.1,0.0,47.92666666666666,3.081914893617021
2020-02-12,12.0,5.5,1021.4,0.0,47.3,2.719375
2020-02-13,12.0,4.2,1018.7,0.3,46.55428571428572,2.165625
2020-02-14,16.0,5.0,1020.2,0.0,47.45161290322581,1.945
2020-02-15,15.0,3.5357142857142856,1024.1,0.0,44.228571428571435,3.31125
2020-02-16,12.0,5.283333333333333,1024.6,5.1,50.34666666666667,2.210625
2020-02-17,13.0,2.2413793103448274,1022.8,0.0,45.51186440677966,2.6185416666666668
2020-02-18,10.0,3.25,1018.9,0.0,43.125,2.6804166666666664
2020-02-19,9.0,4.222222222222222,1018.9,0.0,43.333333333333336,1.9035416666666667
2020-02-20,8.0,1.7083333333333333,1019.4,0.0,44.458333333333336,1.0206250000000001
2020-02-21,10.0,3.0869565217391304,1020.6,0.0,44.958333333333336,1.765625
2020-02-22,11.0,3.4571428571428573,1019.5,0.0,47.0,2.2179166666666665
2020-02-23,6.0,3.272727272727273,1019.9,0.5,49.75757575757576,2.5429787234042553
2020-02-24,13.0,4.88,1031.8,0.0,44.32,3.641458333333333
2020-02-25,11.0,4.103448275862069,1029.6,0.0,43.31333333333334,2.751875
2020-02-26,12.0,3.4482758620689653,1028.9,0.0,44.6551724137931,1.573404255319149
2020-02-27,9.0,2.6,1024.0,0.0,46.582142857142856,2.3559574468085107
2020-02-28,8.0,1.9215686274509804,1021.6,0.0,43.11764705882353,2.7533333333333334
2020-02-29,16.0,4.46875,1021.1,0.0,45.3625,2.4410416666666666
2020-03-01,23.0,9.208333333333334,1020.6,0.0,45.666666666666664,3.5231250000000003
2020-03-02,18.0,7.916666666666667,1022.6,0.0,45.833333333333336,3.763333333333333
2020-03-03,16.0,4.5,1022.7,0.0,44.26111111111111,2.5395833333333333
2020-03-04,14.0,2.5,1020.7,0.0,47.5,3.029583333333333
2020-03-05,6.0,2.036363636363636,1020.1,0.3,44.46545454545454,3.2414583333333336
2020-03-06,5.0,2.0,1014.9,0.8,49.45106382978723,2.941875
2020-03-07,10.0,4.454545454545454,1012.5,2.5,47.845454545454544,3.5238297872340425
2020-03-08,8.0,3.1666666666666665,1014.3,0.0,44.5,2.52625
2020-03-09,13.0,3.8333333333333335,1016.7,0.0,48.5,1.2995833333333333
